# Wavelength	n	k
245.8352	1.0	0.0
247.42603	1.0	0.0
249.01688	1.0	0.0
250.60779	1.0	0.0
252.1987	1.0	0.0
253.7897	1.0	0.0
255.38069	1.0	0.0
256.97174	1.0	0.0
258.56284	1.0	0.0
260.15396	1.0	0.0
261.7451	1.0	0.0
263.3363	1.0	0.0
264.92752	1.0	0.0
266.51877	1.0	0.0
268.11005	1.0	0.0
269.70135	1.0	0.0
271.29272	1.0	0.0
272.8841	1.0	0.0
274.47552	1.0	0.0
276.06696	1.0	0.0
277.65842	1.0	0.0
279.24994	1.0	0.0
280.84146	1.0	0.0
282.43298	1.0	0.0
284.02457	1.0	0.0
285.61615	1.0	0.0
287.2078	1.0	0.0
288.79944	1.0	0.0
290.3911	1.0	0.0
291.98282	1.0	0.0
293.57452	1.0	0.0
295.1663	1.0	0.0
296.75803	1.0	0.0
298.3498	1.0	0.0
299.9416	1.0	0.0
301.53342	1.0	0.0
303.12527	1.0	0.0
304.7171	1.0	0.0
306.309	1.0	0.0
307.90088	1.0	0.0
309.49277	1.0	0.0
311.0847	1.0	0.0
312.67664	1.0	0.0
314.2686	1.0	0.0
315.86053	1.0	0.0
317.4525	1.0	0.0
319.0445	1.0	0.0
320.6365	1.0	0.0
322.2285	1.0	0.0
323.8205	1.0	0.0
325.41254	1.0	0.0
327.00458	1.0	0.0
328.59662	1.0	0.0
330.18866	1.0	0.0
331.7807	1.0	0.0
333.37277	1.0	0.0
334.96484	1.0	0.0
336.55695	1.0	0.0
338.149	1.0	0.0
339.7411	1.0	0.0
341.33316	1.0	0.0
342.92523	1.0	0.0
344.51733	1.0	0.0
346.10944	1.0	0.0
347.7015	1.0	0.0
349.2936	1.0	0.0
350.88568	1.0	0.0
352.47775	1.0	0.0
354.06985	1.0	0.0
355.66193	1.0	0.0
357.254	1.0	0.0
358.84607	1.0	0.0
360.43814	1.0	0.0
362.0302	1.0	0.0
363.62225	1.0	0.0
365.2143	1.0	0.0
366.80634	1.0	0.0
368.39838	1.0	0.0
369.99042	1.0	0.0
371.58243	1.0	0.0
373.17444	1.0	0.0
374.76642	1.0	0.0
376.3584	1.0	0.0
377.95038	1.0	0.0
379.54233	1.0	0.0
381.13428	1.0	0.0
382.72623	1.0	0.0
384.31815	1.0	0.0
385.91003	1.0	0.0
387.50192	1.0	0.0
389.0938	1.0	0.0
390.68564	1.0	0.0
392.2775	1.0	0.0
393.86932	1.0	0.0
395.46112	1.0	0.0
397.0529	1.0	0.0
398.64465	1.0	0.0
400.2364	1.0	0.0
401.8281	1.0	0.0
403.4198	1.0	0.0
405.01147	1.0	0.0
406.60312	1.0	0.0
408.19476	1.0	0.0
409.78632	1.0	0.0
411.37793	1.0	0.0
412.96948	1.0	0.0
414.56097	1.0	0.0
416.1525	1.0	0.0
417.74396	1.0	0.0
419.3354	1.0	0.0
420.92682	1.0	0.0
422.51816	1.0	0.0
424.10953	1.0	0.0
425.70084	1.0	0.0
427.29214	1.0	0.0
428.8834	1.0	0.0
430.4746	1.0	0.0
432.06583	1.0	0.0
433.65692	1.0	0.0
435.2481	1.0	0.0
436.83917	1.0	0.0
438.43024	1.0	0.0
440.02124	1.0	0.0
441.6122	1.0	0.0
443.20312	1.0	0.0
444.79404	1.0	0.0
446.38486	1.0	0.0
447.97568	1.0	0.0
449.56647	1.0	0.0
451.15723	1.0	0.0
452.7479	1.0	0.0
454.33853	1.0	0.0
455.92914	1.0	0.0
457.5197	1.0	0.0
459.11026	1.0	0.0
460.70068	1.0	0.0
462.2911	1.0	0.0
463.8815	1.0	0.0
465.47183	1.0	0.0
467.06216	1.0	0.0
468.6524	1.0	0.0
470.24258	1.0	0.0
471.8327	1.0	0.0
473.4228	1.0	0.0
475.01285	1.0	0.0
476.60284	1.0	0.0
478.19278	1.0	0.0
479.78262	1.0	0.0
481.37247	1.0	0.0
482.96225	1.0	0.0
484.55194	1.0	0.0
486.1416	1.0	0.0
487.7312	1.0	0.0
489.32074	1.0	0.0
490.91025	1.0	0.0
492.4997	1.0	0.0
494.08905	1.0	0.0
495.6784	1.0	0.0
497.26767	1.0	0.0
498.85684	1.0	0.0
500.44598	1.0	0.0
502.03506	1.0	0.0
503.62408	1.0	0.0
505.21304	1.0	0.0
506.8019	1.0	0.0
508.39072	1.0	0.0
509.9795	1.0	0.0
511.56818	1.0	0.0
513.1568	1.0	0.0
514.74536	1.0	0.0
516.33386	1.0	0.0
517.92224	1.0	0.0
519.5106	1.0	0.0
521.09894	1.0	0.0
522.68713	1.0	0.0
524.27527	1.0	0.0
525.86334	1.0	0.0
527.4513	1.0	0.0
529.03925	1.0	0.0
530.6271	1.0	0.0
532.2149	1.0	0.0
533.8026	1.0	0.0
535.39026	1.0	0.0
536.9778	1.0	0.0
538.56525	1.0	0.0
540.15265	1.0	0.0
541.74	1.0	0.0
543.3272	1.0	0.0
544.9144	1.0	0.0
546.50146	1.0	0.0
548.0885	1.0	0.0
549.6754	1.0	0.0
551.26227	1.0	0.0
552.849	1.0	0.0
554.43567	1.0	0.0
556.0223	1.0	0.0
557.60876	1.0	0.0
559.1952	1.0	0.0
560.78156	1.0	0.0
562.3678	1.0	0.0
563.954	1.0	0.0
565.54004	1.0	0.0
567.12604	1.0	0.0
568.7119	1.0	0.0
570.2977	1.0	0.0
571.8834	1.0	0.0
573.4691	1.0	0.0
575.0546	1.0	0.0
576.6401	1.0	0.0
578.22546	1.0	0.0
579.81067	1.0	0.0
581.3959	1.0	0.0
582.9809	1.0	0.0
584.5659	1.0	0.0
586.15076	1.0	0.0
587.7356	1.0	0.0
589.32025	1.0	0.0
590.90485	1.0	0.0
592.4894	1.0	0.0
594.0737	1.0	0.0
595.6581	1.0	0.0
597.24225	1.0	0.0
598.8263	1.0	0.0
600.4103	1.0	0.0
601.9942	1.0	0.0
603.578	1.0	0.0
605.1617	1.0	0.0
606.74524	1.0	0.0
608.32874	1.0	0.0
609.9121	1.0	0.0
611.49536	1.0	0.0
613.0785	1.0	0.0
614.66156	1.0	0.0
616.2445	1.0	0.0
617.82733	1.0	0.0
619.41003	1.0	0.0
620.9927	1.0	0.0
622.5752	1.0	0.0
624.1576	1.0	0.0
625.73987	1.0	0.0
627.322	1.0	0.0
628.9041	1.0	0.0
630.486	1.0	0.0
632.0679	1.0	0.0
633.64954	1.0	0.0
635.23114	1.0	0.0
636.8126	1.0	0.0
638.39404	1.0	0.0
639.9752	1.0	0.0
641.5564	1.0	0.0
643.1374	1.0	0.0
644.7183	1.0	0.0
646.2991	1.0	0.0
647.87976	1.0	0.0
649.46027	1.0	0.0
651.04065	1.0	0.0
652.621	1.0	0.0
654.20105	1.0	0.0
655.7811	1.0	0.0
657.361	1.0	0.0
658.9408	1.0	0.0
660.5205	1.0	0.0
662.10004	1.0	0.0
663.67944	1.0	0.0
665.25867	1.0	0.0
666.8378	1.0	0.0
668.4169	1.0	0.0
669.9958	1.0	0.0
671.5746	1.0	0.0
673.1532	1.0	0.0
674.7317	1.0	0.0
676.31006	1.0	0.0
677.8883	1.0	0.0
679.4664	1.0	0.0
681.0443	1.0	0.0
682.6222	1.0	0.0
684.1998	1.0	0.0
685.77747	1.0	0.0
687.35486	1.0	0.0
688.9321	1.0	0.0
690.5093	1.0	0.0
