# Wavelength	n	k
541.74	4.20947	0.07791
543.3272	4.20281	0.07653
544.9144	4.19614	0.07515
546.50146	4.19101	0.07381
548.0885	4.18597	0.07246
549.6754	4.18092	0.07112
551.26227	4.17563	0.06983
552.849	4.17026	0.06855
554.43567	4.16489	0.06728
556.0223	4.15964	0.06604
557.60876	4.15446	0.06482
559.1952	4.14927	0.0636
560.78156	4.14408	0.06239
562.3678	4.13889	0.0612
563.954	4.1337	0.06001
565.54004	4.12861	0.05883
567.12604	4.1237	0.05769
568.7119	4.1188	0.05654
570.2977	4.11403	0.05541
571.8834	4.1099	0.05437
573.4691	4.10577	0.05333
575.0546	4.10161	0.05228
576.6401	4.09645	0.0513
578.22546	4.0913	0.05032
579.81067	4.08613	0.04934
581.3959	4.08185	0.04836
582.9809	4.07768	0.04739
584.5659	4.0735	0.04641
586.15076	4.06881	0.04548
587.7356	4.06392	0.04456
589.32025	4.05903	0.04364
590.90485	4.05484	0.04273
592.4894	4.05117	0.04184
594.0737	4.0475	0.04095
595.6581	4.04347	0.04008
597.24225	4.03893	0.03924
598.8263	4.03439	0.0384
600.4103	4.03009	0.03758
601.9942	4.0265	0.0368
603.578	4.02292	0.03602
605.1617	4.01934	0.03525
606.74524	4.01582	0.03451
608.32874	4.01231	0.03377
609.9121	4.00879	0.03304
611.49536	4.00486	0.03234
613.0785	4.00089	0.03164
614.66156	3.99692	0.03094
616.2445	3.9937	0.03026
617.82733	3.99069	0.0296
619.41003	3.98767	0.02893
620.9927	3.98449	0.02826
622.5752	3.98122	0.02761
624.1576	3.97794	0.02694
625.73987	3.97431	0.0263
627.322	3.97028	0.02568
628.9041	3.96626	0.02506
630.486	3.96257	0.02446
632.0679	3.95965	0.02393
633.64954	3.95673	0.02339
635.23114	3.9538	0.02286
636.8126	3.95085	0.02235
638.39404	3.9479	0.02185
639.9752	3.94495	0.02134
641.5564	3.94196	0.02084
643.1374	3.93897	0.02033
644.7183	3.93598	0.01983
646.2991	3.93274	0.01935
647.87976	3.92944	0.01888
649.46027	3.92615	0.0184
651.04065	3.92315	0.01795
652.621	3.92031	0.0175
654.20105	3.91747	0.01705
655.7811	3.91488	0.01662
657.361	3.91256	0.01619
658.9408	3.91023	0.01577
660.5205	3.90755	0.01536
662.10004	3.90417	0.01497
663.67944	3.90079	0.01458
665.25867	3.8976	0.01419
666.8378	3.89545	0.01382
668.4169	3.89329	0.01344
669.9958	3.89114	0.01307
671.5746	3.88827	0.01273
673.1532	3.88539	0.01238
674.7317	3.88252	0.01204
676.31006	3.88068	0.01171
677.8883	3.87906	0.01138
679.4664	3.87744	0.01106
681.0443	3.87486	0.01075
682.6222	3.87179	0.01045
684.1998	3.86871	0.01015
685.77747	3.86585	0.00987
687.35486	3.86321	0.00959
688.9321	3.86058	0.00931
690.5093	3.85813	0.00905
692.0863	3.85611	0.00882
693.6632	3.85408	0.00859
695.23987	3.85201	0.00836
696.8165	3.84973	0.00815
698.39294	3.84744	0.00794
699.96924	3.84516	0.00773
701.5454	3.84264	0.00751
703.12146	3.84011	0.00729
704.6973	3.83759	0.00707
706.2731	3.83574	0.00686
707.84863	3.83406	0.00665
709.4241	3.83238	0.00645
710.9994	3.83041	0.00628
712.5745	3.82826	0.00612
714.14954	3.82611	0.00596
715.72437	3.8239	0.00581
717.2991	3.8216	0.00567
718.87366	3.81931	0.00553
720.44806	3.81719	0.00538
722.02234	3.81551	0.00519
723.5964	3.81384	0.00501
725.17035	3.81215	0.00482
726.74414	3.81027	0.00465
728.31775	3.8084	0.00448
729.89124	3.80652	0.00431
731.4646	3.80464	0.00421
733.0378	3.80276	0.00411
734.61084	3.80088	0.00401
736.1837	3.79924	0.00392
737.7564	3.79769	0.00383
739.329	3.79614	0.00374
740.90137	3.79431	0.00362
742.4736	3.79228	0.00349
744.04565	3.79025	0.00335
745.61755	3.78838	0.00322
747.18933	3.78676	0.00309
748.7609	3.78514	0.00296
750.33234	3.78352	0.00286
751.9036	3.78193	0.00286
753.47473	3.78035	0.00287
755.04565	3.77876	0.00287
756.6164	3.7772	0.00287
758.1871	3.77564	0.00288
759.75745	3.77408	0.00289
761.32776	3.77249	0.00278
762.8978	3.7709	0.00265
764.46783	3.76931	0.00251
766.0376	3.76758	0.00239
767.6072	3.76579	0.00226
769.17664	3.764	0.00213
770.74585	3.76247	0.00209
772.31494	3.76125	0.00215
773.8839	3.76002	0.0022
775.45264	3.75873	0.00226
777.0212	3.75728	0.00232
778.5896	3.75582	0.00238
780.15784	3.75438	0.00243
781.7259	3.75299	0.00235
783.29376	3.7516	0.00227
784.86145	3.75021	0.00218
786.42896	3.7487	0.00211
787.9963	3.74718	0.00203
789.5635	3.74567	0.00195
791.1305	3.74411	0.00187
792.69727	3.74254	0.0018
794.26385	3.74096	0.00172
795.8303	3.73958	0.00165
797.3966	3.73836	0.00157
798.96265	3.73714	0.0015
800.52856	3.73594	0.00147
802.0943	3.73478	0.00155
803.6598	3.73362	0.00162
805.22516	3.73246	0.00169
806.7903	3.73132	0.00176
808.3553	3.73018	0.00184
809.92004	3.72904	0.00191
811.4847	3.72724	0.00185
813.0491	3.7254	0.00178
814.6133	3.72356	0.00172
816.17737	3.72254	0.00165
817.74115	3.72178	0.00158
819.3048	3.72102	0.00151
820.8683	3.72	0.00151
822.4315	3.71876	0.00156
823.9946	3.71753	0.00161
825.5575	3.71643	0.00166
827.12024	3.7156	0.00172
828.68274	3.71477	0.00177
830.245	3.71383	0.00181
831.8071	3.71229	0.0018
833.369	3.71075	0.00179
834.9308	3.70922	0.00178
836.4923	3.70853	0.00178
838.0536	3.70787	0.00177
839.6146	3.70722	0.00176
841.1756	3.70657	0.00175
842.7363	3.70592	0.00174
844.2969	3.70527	0.00173
845.8571	3.70462	0.00173
847.4173	3.70396	0.00172
848.9772	3.70331	0.00171
850.5369	3.70266	0.0017
852.0964	3.70201	0.00169
853.65564	3.70135	0.00168
855.21484	3.7007	0.00168
856.77374	3.70005	0.00167
858.3324	3.6994	0.00166
859.8908	3.69875	0.00165
861.4491	3.69809	0.00164
863.0072	3.69744	0.00163
864.56506	3.69679	0.00162
866.1227	3.69614	0.00162
867.68005	3.69548	0.00161
869.2373	3.69483	0.0016
870.7943	3.69418	0.00159
872.3511	3.69353	0.00158
873.9077	3.69287	0.00157
875.46405	3.69222	0.00157
877.0202	3.69157	0.00156
